130104041,smritiirani,friends,407,8703214,2888,27279,Tue Apr 06 09:32:32 +0000 2010,,img/130104041.jpg,India
471741741,PMOIndia,friends,451,27932508,8349,22650,Mon Jan 23 06:24:52 +0000 2012,http://t.co/8rx4lFTNxZ,img/471741741.jpg,India 
57277602,semubhatt,friends,197,7990,34,78166,Thu Jul 16 08:06:58 +0000 2009,https://t.co/MDdEc8JXt7,img/57277602.jpg,
63490048,mgosalia,friends,656,133,1,244,Thu Aug 06 17:36:12 +0000 2009,,img/63490048.jpg,SF bay area
56312411,sagarikaghose,friends,765,3970198,3387,34344,Mon Jul 13 07:10:11 +0000 2009,https://t.co/5Tt9o62zpg,img/56312411.jpg,New Delhi
56685329,bhupendrachaube,friends,1097,312352,814,32143,Tue Jul 14 12:53:40 +0000 2009,https://t.co/ar0YS1XAAR,img/56685329.jpg,New Delhi
68977380,thekiranbedi,friends,253,11804204,6153,30740,Wed Aug 26 13:32:38 +0000 2009,https://t.co/AaWAre0YUZ,img/68977380.jpg,India
18839785,narendramodi,friends,2124,45485311,23294,22316,Sat Jan 10 17:18:56 +0000 2009,http://t.co/i7NW4Bof2G,img/18839785.jpg,India
122995784,Javedakhtarjadu,friends,144,4174442,3888,4719,Sun Mar 14 16:28:51 +0000 2010,,img/122995784.jpg,
56304605,sardesairajdeep,friends,545,8562793,8914,57660,Mon Jul 13 06:14:44 +0000 2009,https://t.co/sFszrV4NFL,img/56304605.jpg,New Delhi
138822469,OmarAbdullah,friends,456,3025742,2849,14879,Fri Apr 30 18:08:19 +0000 2010,,img/138822469.jpg,Srinagar  Jammu  Delhi
56039856,abhijitmajumder,friends,516,518815,1069,47842,Sun Jul 12 07:04:15 +0000 2009,https://t.co/Q7SzYnf4z9,img/56039856.jpg,New Delhi  India
292980243,devangnanavati,friends,134,6183,40,285,Wed May 04 15:18:58 +0000 2011,,img/292980243.jpg,
373410448,M_Lekhi,friends,363,1550179,1173,5811,Wed Sep 14 14:46:13 +0000 2011,,img/373410448.jpg,Delhi
134758540,timesofindia,friends,511,11564289,11070,447027,Mon Apr 19 10:50:15 +0000 2010,https://t.co/JxQOlwNQ7E,img/134758540.jpg,New Delhi
43384673,DeshGujarat,friends,286,407717,329,53938,Fri May 29 18:52:44 +0000 2009,http://t.co/Emid9cOWg3,img/43384673.jpg,Gujarat  India
17482727,rameshsrivats,friends,231,4254603,2579,21424,Wed Nov 19 08:56:19 +0000 2008,https://t.co/PObs16GpEx,img/17482727.jpg,Bangalore  India
296313827,AapChutiyeHain,friends,1852,45127,337,23706,Tue May 10 15:07:48 +0000 2011,,img/296313827.jpg,
145125358,SrBachchan,friends,1858,36191016,30752,63812,Tue May 18 05:16:47 +0000 2010,http://t.co/Vkp8AE24J1,img/145125358.jpg,Mumbai  India
137616033,sidmallya,friends,24,801112,1663,10607,Tue Apr 27 07:31:26 +0000 2010,,img/137616033.jpg,Instagram: @sidmallya
70219574,divy3,friends,181,42,6,885,Sun Aug 30 21:31:13 +0000 2009,,img/70219574.jpg,New York  USA
371887340,BJP4AmdavadCity,friends,205,73529,65,20415,Sun Sep 11 18:14:03 +0000 2011,https://t.co/BDKehRIKfe,img/371887340.jpg,Ahmedabad
258283931,madhukishwar,friends,493,2040579,993,34744,Sun Feb 27 10:48:45 +0000 2011,https://t.co/QAmXJqRKEH,img/258283931.jpg,New Delhi  India
75509967,rahulkanwal,friends,3000,4196444,2449,34255,Sat Sep 19 08:56:25 +0000 2009,https://t.co/idpMlPCXKY,img/75509967.jpg,India Today Mediaplex
95668068,sharmaharsh30,friends,270,273,2,1822,Wed Dec 09 15:28:23 +0000 2009,,img/95668068.jpg,Boston
37224882,ashraylavsi,friends,312,339,9,1744,Sat May 02 16:10:11 +0000 2009,,img/37224882.jpg,London  England
24139436,aakarkamdar,friends,300,49,1,1063,Fri Mar 13 06:36:03 +0000 2009,,img/24139436.jpg,California
21014078,svaradarajan,friends,842,476718,1307,41291,Mon Feb 16 19:02:23 +0000 2009,https://t.co/yPVMOk3Vw3,img/21014078.jpg,New Delhi  India
21551205,swapan55,friends,836,1140862,1409,8477,Sun Feb 22 06:48:36 +0000 2009,,img/21551205.jpg,New Delhi
33464913,PankajPachauri,friends,505,217372,987,20478,Mon Apr 20 08:55:10 +0000 2009,,img/33464913.jpg,New Delhi
6509832,CNNnews18,friends,508,4084806,6216,655981,Fri Jun 01 20:31:01 +0000 2007,https://t.co/GtGDMfXGDz,img/6509832.jpg,India
17381587,fakingnews,friends,365,1590923,2450,44986,Fri Nov 14 05:22:37 +0000 2008,http://t.co/x140q2PjT6,img/17381587.jpg,Mumbai
405427035,ArvindKejriwal,friends,209,14407646,5854,27240,Sat Nov 05 09:15:08 +0000 2011,https://t.co/Pfme91xWFj,img/405427035.jpg,India
60937837,Swamy39,friends,122,7590898,4049,67620,Tue Jul 28 15:48:23 +0000 2009,https://t.co/cjXqo5t9hJ,img/60937837.jpg,
219617448,SushmaSwaraj,friends,0,12105814,6213,6096,Thu Nov 25 11:10:09 +0000 2010,,img/219617448.jpg,New Delhi  India
116677732,RahulBose1,friends,131,1940186,2339,11435,Tue Feb 23 07:48:44 +0000 2010,,img/116677732.jpg,mumbai
111615736,anupamachopra,friends,688,1505245,2458,6041,Fri Feb 05 15:13:14 +0000 2010,https://t.co/KiVbFJzssO,img/111615736.jpg,Mumbai
256495314,firstpost,friends,1027,1991929,3972,520071,Wed Feb 23 13:09:22 +0000 2011,http://t.co/ZhcnfIjiDt,img/256495314.jpg,Mumbai  India
17717614,vikramchandra,friends,208,2995340,2904,19563,Fri Nov 28 19:38:49 +0000 2008,,img/17717614.jpg,
813286,BarackObama,friends,615827,104590601,230078,15580,Mon Mar 05 22:08:25 +0000 2007,https://t.co/93Y27HEnnX,img/813286.jpg,Washington  DC
40400019,PrabhuChawla,friends,323,573333,1980,25604,Sat May 16 03:24:16 +0000 2009,https://t.co/uLY24VdaX8,img/40400019.jpg,New Delhi  India
37034483,ndtv,friends,14,11141578,12027,573650,Fri May 01 20:34:48 +0000 2009,https://t.co/6yvEvvTYeS,img/37034483.png,India
41094453,suchetadalal,friends,386,688060,1283,79920,Tue May 19 11:02:18 +0000 2009,https://t.co/BpsdoK5yJr,img/41094453.jpg,Mumbai India
44588485,chetan_bhagat,friends,165,12379927,7807,14093,Thu Jun 04 10:30:19 +0000 2009,https://t.co/1jDxAq7ImI,img/44588485.jpg,Mumbai
19929890,BDUTT,friends,1842,6813583,10543,122162,Mon Feb 02 20:36:36 +0000 2009,,img/19929890.jpg,India
578345772,Thakuraaeen,friends,121,423,2,5038,Sat May 12 17:56:25 +0000 2012,,img/578345772.jpg,New Delhi  India
